,ic_h1,ic_h5,ic_h20
2022-03-11,0.04433380749170222,-0.056424845898530106,0.16145092460881932
2022-03-14,0.17054263565891473,0.2190274841437632,-0.029739252995066946
2022-03-15,-0.05240108728480822,0.26849894291754756,0.15312594382361824
2022-03-16,0.017346938775510204,0.0951020408163265,0.028061224489795915
2022-03-17,-0.08637835337650324,-0.1364477335800185,0.4328168362627197
2022-03-18,-0.14071146245059288,-0.20447957839262185,-0.2719367588932806
2022-03-21,-0.12700348432055752,-0.0677700348432056,0.1266550522648084
2022-03-22,0.03354320451584889,0.1980026052974381,-0.14937038645245332
2022-03-23,0.06463304137722742,-0.02552099063726971,0.04379341588643914
2022-03-24,-0.2848229478972531,0.10817599870350864,-0.24122842557329227
2022-03-25,-0.07461538461538461,-0.28384615384615386,-0.3353846153846154
2022-03-28,0.2912364945978392,-0.14804321728691477,-0.1499639855942377
2022-03-29,-0.03407364114552894,0.06884862653419054,0.043074225599064875
2022-03-30,0.15614399824926142,-0.2106357369515264,-0.25921873290294345
2022-03-31,0.06583859365019112,0.19701803213259939,0.0020362451644389008
2022-04-01,-0.029032258064516134,0.018548387096774192,0.10685483870967745
2022-04-04,-0.16369747899159662,-0.1512124849939976,-0.06362545018007203
2022-04-05,-0.0694745983499783,0.030178028658271818,0.18617021276595744
2022-04-06,-0.31092318534179003,-0.10838618745595488,-0.2656800563777308
2022-04-07,-0.0681159420289855,-0.11765480895915678,-0.3001317523056653
2022-04-08,-0.29222126663265535,-0.06214889425439916,-0.11053190965114641
2022-04-11,-0.009246088193456613,0.0476529160739687,-0.09767662399241346
2022-04-12,-0.23283302063789874,-0.03283302063789869,-0.04446529080675423
2022-04-13,0.16603794073474293,-0.005644964313963147,0.07984367794076719
2022-04-14,-0.026334980957783,-0.10525889312049268,-0.1253545093590471
2022-04-18,0.15844155844155844,0.2430863254392666,-0.173414820473644
2022-04-19,0.3485870400409801,-0.02629556902586869,0.020319303338171262
2022-04-20,-0.16546407647240208,-0.06629663891458526,0.033364168979340116
2022-04-21,-0.24091174751607253,0.08614845119812975,-0.14313267095265927
2022-04-22,0.1710919491163664,0.013574660633484163,0.14360112695295824
2022-04-25,-0.030808080808080812,0.08362193362193364,0.07720057720057721
2022-04-26,0.33020104895104896,0.18924825174825174,0.07246503496503497
2022-04-27,0.042734092803556556,0.0170602945262573,0.04090025006946375
2022-04-28,-0.06962806275339327,-0.026214399033013522,0.02979023444385687
2022-04-29,0.289412978096649,0.3846174723917582,0.2728580346758917
2022-05-02,-0.006566604127579738,0.15121951219512195,0.18499061913696063
2022-05-03,0.08678884363815872,-0.07472541034184871,-0.03304331728989264
2022-05-04,0.1275441628264209,0.1417530721966206,0.25580837173579113
2022-05-05,0.32180451127819554,0.3559808612440192,0.2845522898154477
2022-05-06,0.12510121457489878,-0.033198380566801626,-0.07226720647773278
2022-05-09,0.013414634146341465,0.1461672473867596,0.02264808362369338
2022-05-10,0.0007779938871908864,0.024840233398166163,-0.08196721311475412
2022-05-11,-0.34622448979591836,-0.4194897959183673,-0.07479591836734693
2022-05-12,0.11135522664199816,0.07897779833487512,-0.025786308973172987
2022-05-13,0.02012025901942646,0.19958371877890843,0.0311054579093432
2022-05-16,-0.10259122157588577,0.10095187731359068,0.09894235854045477
2022-05-17,0.25785714285714284,0.19367346938775507,0.006122448979591837
2022-05-18,0.19192350379919748,0.2621019380175873,0.1002305131050969
2022-05-19,-0.015186615186615189,-0.10501930501930504,-0.08725868725868725
2022-05-20,-0.26315140302189327,-0.20752389762565526,-0.22528522972556275
2022-05-23,0.23697478991596638,-0.09310924369747899,0.04336134453781513
2022-05-24,-0.177719087635054,-0.2506122448979592,0.039135654261704685
2022-05-25,0.0822184105202973,0.24116638078902228,0.2739470173432437
2022-05-26,0.10755102040816325,0.2808163265306122,-0.10836734693877549
2022-05-27,0.20587044534412957,0.11336032388663969,0.0016194331983805667
2022-05-31,0.10471605208447313,0.063792537476748,0.1027464711675238
2022-06-01,0.036148501953973074,0.11930091185410333,0.22003907946157186
2022-06-02,-0.002677942212825934,-0.14390415785764624,-0.07315010570824523
2022-06-03,-0.0732407127755965,0.14572636665659922,0.28405315614617943
2022-06-06,-0.19536679536679535,-0.3642213642213643,-0.19021879021879023
2022-06-07,0.042784992784992794,0.05194805194805196,-0.10194805194805197
2022-06-08,0.173604687018193,0.010669133518347208,-0.13919210607462226
2022-06-09,0.02455230532371769,0.025686735272668345,8.103071063933231e-05
2022-06-10,0.02908622908622909,-0.3371943371943372,-0.24633204633204633
2022-06-13,0.0031162621936192854,0.1769012401418948,0.3649441848390585
2022-06-14,-0.1543340380549683,-0.09330514446793516,-0.04411557434813248
2022-06-15,0.07475083056478406,-0.2526427061310782,-0.008909694956206584
2022-06-16,-0.3317889317889318,-0.4566280566280566,-0.3776061776061776
2022-06-17,-0.1586206896551724,0.21379310344827587,0.13192436040044492
2022-06-21,-0.011583710407239817,0.10190045248868777,-0.05357466063348416
2022-06-22,0.063945420906568,0.10915818686401481,0.29521276595744683
2022-06-23,0.08143847766489275,0.040719238832446374,0.022738268021286888
2022-06-24,-0.13470919324577862,0.1330206378986867,-0.02288930581613509
2022-06-27,0.3814258911819888,0.09887429643527205,0.07542213883677298
2022-06-28,-0.06468643199029418,-0.19355914314621533,-0.20761899477297172
2022-06-29,-0.1608464384828862,-0.030411655874190566,0.034227567067530065
2022-06-30,0.047895500725689405,-0.03765047383249381,0.12396482540766669
2022-07-01,-0.3775910364145659,-0.2028011204481793,-0.19551820728291314
2022-07-05,-0.14577424844015885,-0.16392512762336925,-0.13280933473786566
2022-07-06,-0.07661290322580645,-0.2548387096774194,0.18266129032258066
2022-07-07,0.05307585568917669,0.18432007400555042,-0.08522201665124884
2022-07-08,-0.03886152162014231,-0.13628899835796388,-0.07389162561576354
2022-07-11,0.09782608695652174,-0.03853754940711463,0.012845849802371542
2022-07-12,-0.12833795868023434,-0.18914585260561206,-0.2611779216774591
2022-07-13,-0.03605866623450288,-0.2499797423223402,-0.2644032088161413
2022-07-14,-0.2562825983878615,0.10052157420578473,0.05547652916073968
2022-07-15,0.06383689839572193,0.09324866310160429,0.14237967914438504
2022-07-18,0.10490286771507863,0.18408880666049954,-0.10107924761023743
2022-07-19,-0.06533101045296168,-0.25871080139372826,-0.1461672473867596
2022-07-20,0.3347055460263007,0.40789022298456257,0.21311225462168856
2022-07-21,0.14276556776556773,0.2642399267399267,0.41382783882783875
2022-07-22,0.39129554655870447,0.07327935222672065,0.055465587044534415
2022-07-25,0.022351332877648667,-0.112987012987013,-0.03718386876281614
2022-07-26,0.06998871149814546,-0.07490727302048056,-0.12578616352201255
2022-07-27,0.06043586789554531,0.15605798771121354,0.181931643625192
2022-07-28,0.1816784769060019,0.017160420046102617,0.12823358661316483
2022-07-29,-0.45903897577181757,-0.20703346568349407,-0.13183696621019367
2022-08-01,-0.18611632270168857,-0.21181988742964356,-0.08424015009380864
2022-08-02,-0.1364285714285714,-0.08183673469387753,0.40632653061224483
2022-08-03,0.026379488304793405,0.21896236755571793,0.30657654366094267
2022-08-04,-0.10841613091759207,0.07200467562828755,-0.06995908825248394
2022-08-05,-0.30424710424710427,-0.5405405405405406,-0.4471042471042472
2022-08-08,0.23393566161575238,0.08321853982659429,0.3857872133538611
2022-08-09,0.00933367902514908,0.016204303863106045,0.05548353642727508
2022-08-10,0.24677871148459385,-0.034453781512605045,-0.010084033613445379
2022-08-11,0.008985540082667788,-0.1711783140118309,-0.07890663349905748
2022-08-12,0.04634146341463416,0.1637630662020906,-0.2109756097560976
2022-08-15,-0.140263644773358,0.08406567992599445,0.04070305272895468
2022-08-16,0.18787878787878784,0.20015246807699635,0.35986277873070316
2022-08-17,0.14391702085830962,0.18300120048019208,0.040384153661464584
2022-08-18,0.08955093871467557,0.009843634313967257,0.0421621151146916
2022-08-19,-0.06554621848739496,0.39859943977591034,0.32745098039215687
2022-08-22,0.0453024453024453,-0.21209781209781212,-0.14543114543114544
2022-08-23,-0.2898326898326899,-0.28803088803088805,-0.3397683397683398
2022-08-24,-0.010077874490910837,0.13777793447364117,-0.03692871491774321
2022-08-25,-0.010905642484589853,-0.138217164532954,-0.1597913703176861
2022-08-26,0.09950738916256155,-0.05221674876847289,0.17536945812807878
2022-08-29,0.2449388209121246,0.11679644048943269,-0.040711902113459396
2022-08-30,0.06184668989547039,0.016027874564459935,0.10871080139372824
2022-08-31,0.13183696621019367,0.1334575804229803,-0.04156875455797747
2022-09-01,0.13887755102040814,-0.012959183673469385,0.11142857142857142
2022-09-02,-0.0625,-0.17279411764705885,-0.1911764705882353
2022-09-06,0.10476410730804811,0.400786308973173,0.15668362627197038
2022-09-07,-0.10266591038003405,-0.2600275504416174,0.09196985657564218
2022-09-08,-0.03186348535185745,0.07052250075505889,-0.18272425249169436
2022-09-09,0.01036096256684492,0.2302807486631016,0.33990641711229946
2022-09-12,-0.1355840208423795,-0.24554928354320452,-0.13417281806339557
2022-09-13,0.12918367346938775,0.14091836734693874,0.1413265306122449
2022-09-14,0.06384408602150538,0.20041282642089095,0.08578149001536098
2022-09-15,0.06732785034671827,0.12570553136590873,0.022818900177390744
2022-09-16,-0.12631578947368421,0.08178137651821864,0.0054655870445344135
2022-09-19,-0.16796148375095743,-0.07582886530254951,-0.1462960936645147
2022-09-20,0.0674042375534913,0.21127230977977252,0.08681765995198833
2022-09-21,0.10275510204081631,0.08081632653061224,0.14020408163265305
2022-09-22,0.14300815463606162,0.08501963153125942,0.19948655995167622
2022-09-23,0.02730734948545499,-0.23377360019447374,0.05372336115387733
2022-09-26,0.012649572649572649,0.15829059829059827,0.2287179487179487
2022-09-27,0.09404872032069073,0.06456984273820536,0.11908726487819919
2022-09-28,0.22481587180096857,-0.06384251269750825,0.13106854186024847
2022-09-29,0.12384716732542818,0.20039525691699603,0.24347826086956517
2022-09-30,-0.0037835676274262514,0.04100402965332678,-0.13599310960041835
2022-10-03,-0.02084942084942085,-0.0435006435006435,-0.14877734877734877
2022-10-04,0.0728744939271255,-0.3949392712550608,0.11234817813765183
2022-10-05,0.11245429697460638,0.0023057412970774595,0.000658783227736417
2022-10-06,0.13066202090592335,0.057839721254355415,-0.23571428571428577
2022-10-07,0.3121212121212122,0.2813131313131314,0.23160173160173164
2022-10-10,0.26386554621848746,0.24285714285714288,0.08711484593837535
2022-10-11,0.030618720253833945,0.1969857218402961,0.05526176626123744
2022-10-12,-0.2417004048582996,-0.020242914979757085,-0.09129554655870445
2022-10-13,0.02444177671068427,-0.005426170468187274,-0.04192076830732293
2022-10-14,-0.3365641711229947,-0.08155080213903744,-0.13536096256684493
2022-10-17,0.16902834008097167,-0.0716599190283401,-0.20161943319838058
2022-10-18,-0.0612392331203112,0.08646846346207282,0.005223673242567381
2022-10-19,0.029236231774571277,0.10322077006371032,0.14406587595376597
2022-10-20,0.034275990600437574,0.11125516570780328,-0.035410420549388213
2022-10-21,-0.09101004759386568,-0.24648334214701212,-0.13347435219460602
2022-10-24,0.0406891495601173,0.16312316715542519,-0.07991202346041056
2022-10-25,0.22067689053410888,0.10163934426229507,0.0011105235325224747
2022-10-26,0.22902265745007686,0.17468317972350234,0.1387768817204301
2022-10-27,-0.1457627118644068,0.266803039158387,-0.04278199883109293
2022-10-28,-0.016020408163265304,-0.04244897959183673,-0.2090816326530612
2022-10-31,-0.02560975609756098,0.06794425087108015,-0.030487804878048783
2022-11-01,0.1431318681318681,0.1578296703296703,0.14331501831501828
2022-11-02,0.24167824395665466,0.19805501528202282,0.09452625729369271
2022-11-03,0.12100703443169195,0.0609107737874861,-0.029692706405035168
2022-11-04,-0.17375565610859728,-0.09366515837104071,0.14063348416289592
2022-11-07,0.0588945937783147,0.001963153125943824,-0.02748414376321353
2022-11-08,0.2476213513949363,-0.10635381390098371,0.14763747782615708
2022-11-09,-0.4940365466681256,-0.3618557829084145,-0.1392931392931393
2022-11-10,0.09459930313588853,0.1360627177700349,0.07177700348432058
2022-11-11,0.016377005347593582,0.08656417112299465,0.07820855614973263
2022-11-14,-0.19131350781946357,-0.05890932663479458,0.1284336763633417
2022-11-15,-0.05572334642102084,-0.020839625490788282,-0.1369676834793114
2022-11-16,0.07837603126356926,0.0035822839774207554,0.18530178028658276
2022-11-17,0.16814658210007047,0.04002818886539817,-0.29189570119802677
2022-11-18,-0.1022328931572629,-0.13757503001200477,-0.020888355342136854
2022-11-21,-0.02035152636447734,-0.14731729879740982,0.0074005550416281225
2022-11-22,-0.3489824236817761,-0.2895467160037003,-0.11505550416281221
2022-11-23,0.15067294014662436,0.40102855892329575,0.34894408578619107
2022-11-25,0.03359683794466403,0.4011857707509882,0.3527667984189723
2022-11-28,-0.16027874564459932,0.2902439024390245,0.1623693379790941
2022-11-29,0.026428571428571426,0.02081632653061224,0.22663265306122446
2022-11-30,-0.11668665020761723,-0.16744897959183672,-0.11948979591836732
2022-12-01,-0.0024051803885291397,0.23502929386370644,-0.02867715078630897
2022-12-02,0.26908487434803224,0.22783309625414885,0.10763394973921289
2022-12-05,0.008644271802166538,-0.13360323886639675,-0.2651274756537914
2022-12-06,0.005011205963083277,0.0573392762710584,-0.1713630983858377
2022-12-07,-0.050531914893617025,-0.04382516188714154,0.029024051803885294
2022-12-08,-0.2748353096179183,0.09249011857707509,0.016600790513833993
2022-12-09,0.20832995705372337,0.19001701644923427,0.1524187667125841
2022-12-12,-0.11726078799249533,0.22457786116322706,0.02983114446529081
2022-12-13,-0.04877680459075808,0.08501963153125942,-0.21821202053760194
2022-12-14,0.02742081447963801,0.06488687782805429,0.045882352941176464
2022-12-15,0.025610859728506786,-0.06624434389140271,0.1118552036199095
2022-12-16,0.22549019607843138,0.08823529411764706,-0.22997198879551825
2022-12-19,-0.026578682175600447,0.17358628979512844,-0.31546146223591975
2022-12-20,0.12137096774193548,-0.054032258064516135,-0.06411290322580646
2022-12-21,-0.08991596638655462,-0.041176470588235294,0.22296918767507
2022-12-22,0.0008403361344537815,0.15294117647058825,-0.34369747899159664
2022-12-23,-0.08311688311688312,-0.18571428571428572,-0.062337662337662345
2022-12-27,0.31130434782608696,0.0826086956521739,-0.23652173913043475
2022-12-28,-0.11179487179487178,-0.035897435897435895,0.002393162393162393
2022-12-29,-0.07822580645161291,-0.1975806451612903,-0.23266129032258068
2022-12-30,0.44155844155844154,-0.34545454545454546,-0.4909090909090909
2023-01-03,-0.20152788388082504,0.02704354469060351,0.04751718869365927
2023-01-04,0.2878048780487806,0.21515679442508714,0.0372822299651568
2023-01-05,-0.15675206252713852,-0.0967216673903604,-0.24359531046461136
2023-01-06,-0.3545966228893059,-0.27973733583489685,-0.18424015009380865
2023-01-09,0.04205493882181347,0.05048213272830403,0.043999675877157446
2023-01-10,0.22121212121212122,-0.0017127799736495386,0.21857707509881422
2023-01-11,-0.08011257035647282,-0.3559099437148218,-0.11669793621013136
2023-01-12,-0.1456108597285068,-0.010135746606334843,0.14850678733031675
2023-01-13,-0.24230769230769236,-0.1896761133603239,-0.07834008097165993
2023-01-17,0.02267064505213941,-0.08148512719554586,-0.0031683533790642596
2023-01-18,0.00020242914979757084,-0.11275303643724698,-0.007287449392712551
2023-01-19,0.08519153802172669,-0.016047265103868873,0.08465789975223935
2023-01-20,0.06960600375234523,0.16998123827392123,-0.1153846153846154
2023-01-23,-0.11551803885291397,-0.08024976873265495,-0.06140148011100833
2023-01-24,0.01892662691210786,0.08322530464091264,0.08523463831993777
2023-01-25,0.06037991858887383,-0.09027057227232821,0.012251576342884509
2023-01-26,0.017825832846288723,-0.17375803623611927,0.006954997077732321
2023-01-27,0.03156146179401993,-0.11144669284204169,0.13440048323769255
2023-01-30,0.12270075020839126,0.056126701861628235,0.10803000833564881
2023-01-31,-0.039404472607585596,0.07213387062044357,0.2089575194561506
2023-02-01,-0.06452488687782805,0.05809954751131221,-0.00669683257918552
2023-02-02,0.04415584415584416,0.027819548872180452,0.04415584415584416
2023-02-03,0.1776006061004305,0.23784700305101322,-0.0069626075517739364
2023-02-06,-0.019795918367346933,0.1720408163265306,0.1413265306122449
2023-02-07,-0.13112244897959183,-0.12173469387755101,-0.003979591836734694
2023-02-08,0.03039357978314693,-0.0218560573721506,-0.030564330231366857
2023-02-09,0.12942103741003896,0.051800341214378834,0.06048029053188839
2023-02-10,0.07567567567567568,0.09884169884169886,0.1402831402831403
2023-02-13,0.07385482734319943,-0.03819591261451726,0.4372093023255813
2023-02-14,-0.04617303782351908,-0.12481203007518796,0.025563909774436094
2023-02-15,0.1971341728180634,-0.015848892748588795,0.1479591836734694
2023-02-16,-0.2021152829190904,0.07102062400846111,0.32490745637228974
2023-02-17,0.1544137022397892,0.026350461133069828,-0.11488801054018445
2023-02-21,0.29995374653098983,0.19067992599444958,0.35730804810360783
2023-02-22,-0.013448180050013895,-0.2177271464295638,-0.025784940261183668
2023-02-23,0.04613807245386193,-0.08810663021189337,0.04511278195488722
2023-02-24,-0.14345114345114346,-0.03184155815734763,0.16752379910274645
2023-02-27,-0.07530612244897958,-0.0026530612244897956,0.19673469387755102
2023-02-28,-0.014242209849580119,0.004521824725460643,0.2899197145405888
2023-03-01,0.16975145425700686,-0.01575885774722369,0.1823373876255949
2023-03-02,-0.057864357864357875,0.1573593073593074,0.2900432900432901
2023-03-03,0.07414242292661745,0.348349978289188,0.3399913156752063
2023-03-06,-0.22305665349143605,0.044532279314888006,0.03359683794466403
2023-03-07,0.017046927663987556,0.02579725175006482,-0.00466683951257454
2023-03-08,-0.10136941900980471,0.05955757231990925,-0.039137833238797506
2023-03-09,-0.18188914910226384,0.1630026944675279,0.2897182140968497
2023-03-10,0.3494547178757705,0.12968231389284018,0.16808914177335227
2023-03-13,-0.26122448979591834,-0.014693877551020407,0.06489795918367347
2023-03-14,0.07035287579883302,0.07863295359822174,0.07941094748541262
2023-03-15,-0.14684538546913684,-0.028771450525057623,0.16178604968838042
2023-03-16,0.3799859055673009,0.43890063424947146,0.03932346723044398
2023-03-17,-0.35319148936170214,0.23268578476719085,-0.16842429848905335
2023-03-20,-0.0952783650458069,0.044679351656095836,-0.05933756166314306
2023-03-21,0.08421052631578947,0.13299595141700404,0.19797570850202434
2023-03-22,0.40544941380807636,0.42401215805471126,0.15686061658706035
2023-03-23,-0.08954703832752615,-0.17874564459930317,-0.24930313588850178
2023-03-24,-0.050286922379945635,0.2570220477197221,-0.22636665659921473
2023-03-27,0.028766825879287885,0.00021710811984368216,-0.018562744246634823
2023-03-28,0.17640034737299176,0.0028224055579678677,-0.006296135475466783
2023-03-29,0.009981851179673323,-0.11005963183821625,-0.07901218563650507
2023-03-30,-0.09440077789482215,-0.06231261648164655,-0.16311482051697593
2023-03-31,0.08912288319583152,0.10204081632653061,0.2359965262700825
2023-04-03,0.06282090003020237,-0.009211718514044096,-0.24207188160676532
2023-04-04,-0.16744186046511625,-0.09316420014094433,-0.13446088794926003
2023-04-05,0.21320017368649585,-0.11778115501519756,-0.10486322188449848
2023-04-06,-0.10550023707918445,-0.016832622095779987,-0.2586533902323376
2023-04-10,0.1636363636363636,-0.28739495798319326,-0.3851795263559969
2023-04-11,-0.03176861071597913,-0.011142721669037459,-0.22925557136083452
2023-04-12,-0.02295379039565086,-0.10465116279069767,-0.2237994563575959
2023-04-13,0.19405374499714118,0.025195349723651606,0.12285115303983227
2023-04-14,-0.06009852216748767,-0.0921182266009852,0.06059113300492609
2023-04-17,-0.00153201096597323,0.05749072730204805,0.1070795033059184
2023-04-18,0.12290345313601127,-0.08132487667371388,0.0551092318534179
2023-04-19,0.03448275862068966,-0.0011018926626912109,-0.13391236712470833
2023-04-20,0.02910798122065728,-0.04252179745137491,0.04285714285714285
2023-04-21,0.16145092460881932,0.057610241820768134,0.033191085822664765
2023-04-24,-0.18643231575701508,-0.20777058279370952,0.07234042553191489
2023-04-25,-0.080327868852459,0.03511369645690111,0.09349550502379692
2023-04-26,-0.014215635111157502,-0.15703997495042274,0.09082559231812964
2023-04-27,-0.17474630632525368,0.21418055628581942,0.10158262789841736
2023-04-28,-0.02997198879551821,0.11400560224089636,-0.11456582633053221
2023-05-01,0.07717920259540681,-0.15777341415521215,0.13830786305814055
2023-05-02,0.19051799824407376,-0.029292042461489348,-0.022707319019873894
2023-05-03,0.04871447903455796,-0.07249995236598532,-0.20053746025102456
2023-05-04,-0.2648655120121319,-0.05207917631095858,-0.14139197062814274
2023-05-05,0.040641381436941106,-0.01868640148011101,0.2028368794326241
2023-05-08,0.05698602985654472,0.031599008957499515,0.09898989898989898
2023-05-09,0.25539112050739954,0.11656095842142354,0.07258632840028188
2023-05-10,0.09917755200774069,0.07369779067892274,0.17827769714562167
2023-05-11,-0.20675422138836774,-0.2078799249530957,-0.13470919324577862
2023-05-12,0.10909289856658277,-0.3323120691541744,-0.13338439654229128
2023-05-15,0.2676958261863922,0.13085572708214216,-0.05485039069944729
2023-05-16,-0.1505402160864346,0.034333733493397356,-0.04153661464585834
2023-05-17,-0.0361451048951049,0.06376748251748252,-0.13977272727272727
2023-05-18,-0.12043970814132106,0.232286866359447,0.19921274961597546
2023-05-19,-0.13031144002466852,-0.24674683934628427,-0.04113475177304964
2023-05-22,0.3295559666975023,0.0037002775208140612,0.0912349676225717
2023-05-23,0.19677572309151253,0.5104314841156946,0.4110953058321479
2023-05-24,-0.2830645161290323,-0.15000000000000002,-0.010483870967741936
2023-05-25,0.04730006835269994,-0.08790157211209844,-0.1359535201640465
2023-05-26,-0.44566544566544564,0.05006105006105006,0.3205128205128205
2023-05-30,0.22577030812324933,0.028011204481792715,0.03165266106442577
2023-05-31,0.20963773069036226,0.12898154477101845,0.06678058783321941
2023-06-01,-0.04956165984804208,0.039392168322618354,-0.09877264757451784
2023-06-02,-0.03908163265306122,-0.05397959183673468,0.1510204081632653
2023-06-05,-0.05366300366300365,0.07527472527472527,-0.06076007326007326
2023-06-06,-0.10931174089068826,-0.27854251012145753,-0.18805668016194332
2023-06-07,0.0347209374036386,-0.06740672217082948,-0.013876040703052728
2023-06-08,0.32180763759711123,0.3108655213918372,0.33909618120144436
2023-06-09,0.23166023166023167,0.12406692406692407,0.08854568854568855
2023-06-12,0.011291689967384673,0.09632034632034635,0.1507936507936508
2023-06-13,0.1318931828050369,-0.2839774207555362,-0.11810681719496308
2023-06-14,-0.1240708976558033,-0.08709738898418141,0.03121783876500857
2023-06-15,-0.008163265306122448,-0.20755102040816326,0.0736734693877551
2023-06-16,-0.08797909407665506,-0.2165505226480837,0.11777003484320561
2023-06-20,-0.0417129316983796,-0.052953902864079055,-0.07245962065058806
2023-06-21,-0.28835525061940154,-0.1858967028778349,0.04372022107871164
2023-06-22,-0.10144927536231883,-0.046245059288537546,0.06205533596837944
2023-06-23,-0.19649947330038087,-0.14463981849120816,0.04724090430273074
2023-06-26,0.17881695248168014,0.06766387147138073,0.027926770919896253
2023-06-27,0.015785764622973927,0.2369274136715997,0.26370683579985904
2023-06-28,0.2661116250385445,0.1097132284921369,0.004625346901017576
2023-06-29,-0.20216853069239304,-0.24101425766242635,-0.02936907709382737
2023-06-30,0.2435819993959529,0.2604953186348535,0.22047719722138326
2023-07-03,0.23533724340175952,-0.005865102639296188,0.022360703812316713
2023-07-05,-0.3271692745376955,-0.37956377430061633,0.01043148411569464
2023-07-06,-0.206733048838312,-0.2892366050260787,-0.1512565196775723
2023-07-07,-0.1562753036437247,-0.2997975708502025,0.0665991902834008
2023-07-10,0.12938689217758984,-0.1361522198731501,0.00042283298097251583
2023-07-11,0.10675395385014261,0.015361680062224527,0.04828882551205601
2023-07-12,0.2916525333650987,0.023003391921060747,-0.1358618563058896
2023-07-13,-0.070613629355535,-0.08418131359851988,0.0016651248843663274
2023-07-14,0.07764876632801161,0.034752459280761164,0.0811965811965812
2023-07-17,0.11233085572708212,-0.004840861444635029,-0.08717362302267963
2023-07-18,-0.3035959809624537,-0.5046536224219988,-0.4765203595980962
2023-07-19,-0.09826839826839828,-0.25028860028860034,-0.43246753246753256
2023-07-20,0.058211572180011696,-0.005026300409117476,0.1343658679135009
2023-07-21,0.22107724014888186,0.1311329170383586,0.33458426897166943
2023-07-24,0.020926243567752998,0.02328949876119687,-0.04311034877072612
2023-07-25,-0.10466847348933082,0.05046379356414856,0.09554529144558536
2023-07-26,-0.17718181233519842,-0.29571033506977945,-0.15978519518940126
2023-07-27,0.011962796461982835,-0.032259084328243356,-0.10670409782897587
2023-07-28,-0.04451075086899014,0.06032175705189333,0.026608016241656162
2023-07-31,-0.024591836734693878,-0.11816326530612245,-0.2598979591836735
2023-08-01,0.17393998406656636,0.3618027542078175,0.3365368808406783
2023-08-02,0.3670886075949367,0.0987585199610516,0.2722492697176242
2023-08-03,0.15174731291339374,0.21316483375136666,0.25808733680622553
2023-08-04,0.16660412757973736,-0.17298311444652908,-0.07073170731707318
2023-08-07,-0.30376965772432934,0.01561054579093432,0.29845050878815915
2023-08-08,-0.14937482634065022,0.05340372325646014,0.18910808557932762
2023-08-09,0.2511691662635059,0.10974036445734557,0.2674568617964844
2023-08-10,-0.2670731707317074,-0.0034843205574912896,0.019686411149825788
2023-08-11,0.31856378915202443,0.2479755538579068,0.4304048892284186
2023-08-14,0.10355466130114016,-0.056740442655935606,0.014218645204560697
2023-08-15,0.025714285714285714,0.061938775510204075,0.12224489795918365
2023-08-16,-0.09918367346938775,-0.004999999999999999,-0.08510204081632654
2023-08-17,-0.15991538868323635,0.06948704389212056,-0.04875727128503437
2023-08-18,0.2757352941176471,0.12399732620320857,0.05581550802139038
2023-08-21,-0.13421052631578947,-0.06356275303643726,-0.027125506072874495
2023-08-22,0.005137038973822634,-0.019286966686148453,-0.04641791503891231
2023-08-23,-0.15782638414217362,0.04853041695146959,0.11114149008885851
2023-08-24,-0.0022651766837813348,0.15931742675928723,-0.16777408637873756
2023-08-25,0.010628068235687153,-0.04494154568233425,-0.03137810621964778
2023-08-28,0.21708127380277126,-0.13961591443156957,-0.03200713070253627
2023-08-29,0.3322851153039832,0.1581196581196581,0.15328172875342685
2023-08-30,-0.1266139657444005,0.15744400527009222,0.23122529644268772
2023-08-31,-0.04532839962997225,0.2362627197039778,0.2664816527906259
2023-09-01,0.2887364208118925,0.05027634838955593,0.13939393939393938
2023-09-05,-0.09003009542935717,0.0991654393942137,0.01784380269771043
2023-09-06,0.23401519579193458,0.15207481005260082,0.09585037989479837
2023-09-07,0.44171952078928817,0.39689922480620154,0.11120507399577165
2023-09-08,0.19488975243921633,-0.10483120877976938,0.060184931971683876
2023-09-11,0.017497177874536366,0.07135945815191097,0.1128850185453959
2023-09-12,0.07908407382091592,-0.2427204374572796,-0.12419685577580314
2023-09-13,0.04688644688644688,-0.10036630036630036,0.14775641025641026
2023-09-14,0.08709677419354837,-0.11560021152829189,0.06345848757271284
2023-09-15,-0.11595494692488455,-0.1811036382789077,0.04027226318774816
2023-09-18,-0.1743877551020408,0.057142857142857134,0.014489795918367345
2023-09-19,0.03046007403490216,0.1602855631940772,0.19169751454257006
2023-09-20,0.03122109158186864,0.02208603145235893,0.11343663274745605
2023-09-21,0.13035430988894764,0.0897408778424114,0.20470650449497618
2023-09-22,-0.06599190283400809,-0.11680161943319839,-0.06295546558704454
2023-09-25,-0.23114543114543115,-0.16962676962676965,0.21106821106821108
2023-09-26,0.06821599453178401,-0.029870129870129873,0.012098427887901572
2023-09-27,0.34492753623188405,0.04967061923583662,0.011594202898550723
2023-09-28,-0.34004951762998376,-0.19380175872961666,-0.1529924016050542
2023-09-29,-0.07203977798334875,0.07527752081406106,0.08094357076780759
2023-10-02,-0.1110699969164354,0.1831020659882824,0.04532839962997225
2023-10-03,0.14909963985594235,0.06641056422569028,-0.060456182472989194
2023-10-04,-0.2140610545790934,-0.13832870798643232,-0.4302806043786617
2023-10-05,0.14683115626511856,0.02443154329946783,0.10151588453475247
